TIME,OSI_KEY,SE,POINT_NAME,MESSAGE,VALUE
7/03/2021 00:08,3047134,MARCONA 10,R-3 PP2 CORRIENTE IT,LIMITE SUPERIOR 1 EXCEDIDO,303.1
7/03/2021 00:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 00:08,3043505,CHAVARRIA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
7/03/2021 00:08,3043507,CHAVARRIA 220,BARRA_B TENSION,RETORNO A NORMAL,226.6
7/03/2021 00:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 00:08,3047134,MARCONA 10,R-3 PP2 CORRIENTE IT,RETORNO A NORMAL,303.1
7/03/2021 00:08,3048998,CARABAYLLO 500,BARRA_B TENSION,RETORNO A NORMAL,524.5
7/03/2021 00:08,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 2 EXCEDIDO,21.8
7/03/2021 00:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 00:08,3048998,CARABAYLLO 500,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.5
7/03/2021 00:08,3043505,CHAVARRIA 220,BARRA_A TENSION,RETORNO A NORMAL,225.2
7/03/2021 00:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 00:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 00:09,3043507,CHAVARRIA 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
7/03/2021 00:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 00:09,03058A20,DESIERTO 22.9,BARRA_A TENSION V-TR,LIMITE INFERIOR 1 EXCEDIDO,22.3
7/03/2021 00:09,3043507,CHAVARRIA 220,BARRA_B TENSION,RETORNO A NORMAL,225.5
7/03/2021 00:09,,STATUS_LINEAS,,State Estimator converged with violations,
7/03/2021 00:09,,FEP,Medio Mundo Channel Group 14,Channel Group Failed,FAILED
7/03/2021 00:09,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel reset from failed state,RESET
7/03/2021 00:09,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel now online,ONLINE
7/03/2021 00:09,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Unable to open socket,FAILED
7/03/2021 00:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 00:09,,FEP,Medio Mundo Channel Group 14,Channel Group Online,ONLINE
7/03/2021 00:09,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,Channel now online,ONLINE
7/03/2021 00:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 00:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 00:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 00:09,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,No Reply Limit Exceeded,FAILED
7/03/2021 00:10,,FEP,AMARILIS,Interrogation Group 0: 16 points did not update,IEC104
7/03/2021 00:10,,FEP,AGUAYTIA_N,Interrogation Group 0: 97 points did not update,IEC104
7/03/2021 00:10,1039577,YARABAMBA 500,L-5035 FP1 87L DISP S,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,2060014,SANJUAN 220,L-2092 PL1 52 MANDO LOC/REM,OPERACIONES MULTIPLES,2 LOCAL
7/03/2021 00:10,,FEP,REQUE,Interrogation Group 0: 35 points did not update,IEC104
7/03/2021 00:10,,FEP,CHIMBOTE1_N,Interrogation Group 0: 6 points did not update,IEC104
7/03/2021 00:10,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 00:10,3060093,SANJUAN 220,L-2205 PL1 POT ACTIVA,RETORNO DE MEDIDA CONGELADA,-58.6
7/03/2021 00:10,,FEP,PUCALLPA_N,Interrogation Group 0: 81 points did not update,IEC104
7/03/2021 00:10,,FEP,OROYA_N,Interrogation Group 0: 9 points did not update,IEC104
7/03/2021 00:10,,FEP,TINGOM_ETS_N,Interrogation Group 0: 54 points did not update,IEC104
7/03/2021 00:10,,FEP,POROMA,Interrogation Group 0: 157 points did not update,IEC104
7/03/2021 00:10,,FEP,COLCABAMBA,Interrogation Group 0: 151 points did not update,IEC104
7/03/2021 00:10,,FEP,JULIACA_N,Interrogation Group 0: 27 points did not update,IEC104
7/03/2021 00:10,,FEP,PARIÑAS,Interrogation Group 0: 938 points did not update,IEC104
7/03/2021 00:10,,FEP,MARCONA,Interrogation Group 0: 77 points did not update,IEC104
7/03/2021 00:10,,FEP,HUANCAVEL_N,Interrogation Group 0: 27 points did not update,IEC104
7/03/2021 00:10,,FEP,HUANUCO_N,Interrogation Group 0: 15 points did not update,IEC104
7/03/2021 00:10,,FEP,AUCAYACU_N,Interrogation Group 0: 8 points did not update,IEC104
7/03/2021 00:10,1039577,YARABAMBA 500,L-5035 FP1 87L DISP S,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1039578,YARABAMBA 500,L-5035 FP1 87L DISP T,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1039578,YARABAMBA 500,L-5035 FP1 87L DISP T,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,,FEP,SOCABAYA_N,Interrogation Group 0: 146 points did not update,IEC104
7/03/2021 00:10,,FEP,QUENCORO_N,Interrogation Group 0: 50 points did not update,IEC104
7/03/2021 00:10,,FEP,PARAMONGA_N,Interrogation Group 0: 39 points did not update,IEC104
7/03/2021 00:10,,FEP,SANROS_N,Interrogation Group 0: 10 points did not update,IEC104
7/03/2021 00:10,,FEP,TINTAYA_N,Interrogation Group 0: 6 points did not update,IEC104
7/03/2021 00:10,,FEP,SANJUAN_N,Interrogation Group 0: 206 points did not update,IEC104
7/03/2021 00:10,,FEP,PUNO_N,Interrogation Group 0: 3 points did not update,IEC104
7/03/2021 00:10,,FEP,TOCACHE_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,SURIRAY,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,TOCACHE_N,Interrogation Group 0: 668 points did not update,IEC104
7/03/2021 00:10,,FEP,SURIRAY,Interrogation Group 0: 1215 points did not update,IEC104
7/03/2021 00:10,,FEP,ORCOTUNA,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,MOQUEGUA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,ZORRITOS_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,ZORRITOS_N,Interrogation Group 0: 323 points did not update,IEC104
7/03/2021 00:10,,FEP,TRUJILLO_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,PAPUJUNE,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,CHIMBOTENVA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,CHIMBOTENVA_N,Interrogation Group 0: 526 points did not update,IEC104
7/03/2021 00:10,,FEP,TRUJILLO_N,Interrogation Group 0: 1913 points did not update,IEC104
7/03/2021 00:10,,FEP,MONTALVO,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,MOLLEPATA,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,COMBAPATA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,MOLLEPATA,Interrogation Group 0: 125 points did not update,IEC104
7/03/2021 00:10,,FEP,TALARA N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,LA_BREA,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,TALARA N,Interrogation Group 0: 107 points did not update,IEC104
7/03/2021 00:10,,FEP,LA_BREA,Interrogation Group 0: 1038 points did not update,IEC104
7/03/2021 00:10,,FEP,LANINA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,COMBAPATA_N,Interrogation Group 0: 1298 points did not update,IEC104
7/03/2021 00:10,,FEP,CHICLAYO_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,LANINA_N,Interrogation Group 0: 78 points did not update,IEC104
7/03/2021 00:10,,FEP,CHICLAYO_N,Interrogation Group 0: 723 points did not update,IEC104
7/03/2021 00:10,,FEP,LANINA_N,Interrogation Group 0: 26 points did not update,IEC104
7/03/2021 00:10,,FEP,PAPUJUNE,Interrogation Group 0: 1105 points did not update,IEC104
7/03/2021 00:10,,FEP,ORCOTUNA,Interrogation Group 0: 1329 points did not update,IEC104
7/03/2021 00:10,,FEP,PIURA2_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,GUADALUPE_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,GUADALUPE_N,Interrogation Group 0: 860 points did not update,IEC104
7/03/2021 00:10,,FEP,CARAPONGO,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,PIURA2_N,Interrogation Group 0: 1734 points did not update,IEC104
7/03/2021 00:10,,FEP,COTARUSE_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,CARAPONGO,Interrogation Group 0: 1625 points did not update,IEC104
7/03/2021 00:10,,FEP,COTARUSE_N,Interrogation Group 0: 1921 points did not update,IEC104
7/03/2021 00:10,,FEP,CHAVARRIA_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,ZORRITOS_N,Interrogation Group 0: 185 points did not update,IEC104
7/03/2021 00:10,,FEP,CHAVARRIA_N,Interrogation Group 0: 371 points did not update,IEC104
7/03/2021 00:10,1079599,COMBAPATA SSAA,SSAA FLL COM RELE,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,1085084,ORCOTUNA 220,T108-261 ALARMA GRAVE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1085084,ORCOTUNA 220,T108-261 ALARMA GRAVE,CAMBIO DE ESTADO,INACTIVO
7/03/2021 00:10,,FEP,MANTARO_N,Interrogation Group 0: 69 points did not update,IEC104
7/03/2021 00:10,,FEP,TINGOMARIA_N,Interrogation Group 0: 37 points did not update,IEC104
7/03/2021 00:10,,FEP,YARABAMBA,Interrogation Group 0: 178 points did not update,IEC104
7/03/2021 00:10,2047054,MARCONA 60,T62-261 REG V AUT/MAN,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 00:10,2047054,MARCONA 60,T62-261 REG V AUT/MAN,CAMBIO DE ESTADO,MANUAL
7/03/2021 00:10,1009421,TOCACHE 138,T129-121 SUBTENSION,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,1039576,YARABAMBA 500,L-5035 FP1 87L DISP R,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1039576,YARABAMBA 500,L-5035 FP1 87L DISP R,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,,FEP,MONTALVO,Interrogation Group 0: 22 points did not update,IEC104
7/03/2021 00:10,,FEP,INDUSTRIALES,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,INDUSTRIALES,Interrogation Group 0: 429 points did not update,IEC104
7/03/2021 00:10,,FEP,SOCABAYA_REP_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,MOQUEGUA_N,Interrogation Group 0: 254 points did not update,IEC104
7/03/2021 00:10,,FEP,ABANCAY,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,INDEPE_N,Interrogation Group 0 Timed Out,IEC104
7/03/2021 00:10,,FEP,TALARA N,Interrogation Group 0: 7 points did not update,IEC104
7/03/2021 00:10,,FEP,ABANCAY,Interrogation Group 0: 863 points did not update,IEC104
7/03/2021 00:10,,FEP,SOCABAYA_REP_N,Interrogation Group 0: 1298 points did not update,IEC104
7/03/2021 00:10,,FEP,INDEPE_N,Interrogation Group 0: 1798 points did not update,IEC104
7/03/2021 00:10,,FEP,CHAVARRIA_N,Interrogation Group 0: 61 points did not update,IEC104
7/03/2021 00:10,,FEP,CHIMBOTENVA_N,Interrogation Group 0: 20 points did not update,IEC104
7/03/2021 00:10,1006401,POMACOCHA 220,L-2201 PL1 79 BLOQUEADO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1006401,POMACOCHA 220,L-2201 PL1 79 BLOQUEADO,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,1006402,POMACOCHA 220,L-2201 PL1 79 ORDEN RECIERRE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1006402,POMACOCHA 220,L-2201 PL1 79 ORDEN RECIERRE,CAMBIO DE ESTADO,INACTIVO
7/03/2021 00:10,,FEP,MOQUEGUA_N,Interrogation Group 0: 3 points did not update,IEC104
7/03/2021 00:10,,FEP,GUADALUPE_N,Interrogation Group 0: 61 points did not update,IEC104
7/03/2021 00:10,,FEP,ABANCAY,Interrogation Group 0: 2 points did not update,IEC104
7/03/2021 00:10,1084120,COTARUSE 220,L-2052 PL2 FLL COM RELE,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,1084120,COTARUSE 220,L-2052 PL2 FLL COM RELE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,,FEP,MOLLEPATA,Interrogation Group 0: 11 points did not update,IEC104
7/03/2021 00:10,,FEP,COTARUSE_N,Interrogation Group 0: 165 points did not update,IEC104
7/03/2021 00:10,,FEP,TRUJILLO_N,Interrogation Group 0: 437 points did not update,IEC104
7/03/2021 00:10,,FEP,COMBAPATA_N,Interrogation Group 0: 30 points did not update,IEC104
7/03/2021 00:10,1079599,COMBAPATA SSAA,SSAA FLL COM RELE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,,FEP,PIURA2_N,Interrogation Group 0: 176 points did not update,IEC104
7/03/2021 00:10,,FEP,ORCOTUNA,Interrogation Group 0: 21 points did not update,IEC104
7/03/2021 00:10,,FEP,LA_BREA,Interrogation Group 0: 120 points did not update,IEC104
7/03/2021 00:10,,FEP,CHICLAYO_N,Interrogation Group 0: 30 points did not update,IEC104
7/03/2021 00:10,,FEP,SURIRAY,Interrogation Group 0: 32 points did not update,IEC104
7/03/2021 00:10,,FEP,SOCABAYA_REP_N,Interrogation Group 0: 7 points did not update,IEC104
7/03/2021 00:10,,FEP,CARAPONGO,Interrogation Group 0: 13 points did not update,IEC104
7/03/2021 00:10,1009421,TOCACHE 138,T129-121 SUBTENSION,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,,FEP,PAPUJUNE,Interrogation Group 0: 163 points did not update,IEC104
7/03/2021 00:10,1009502,TOCACHE 22.9,RSV1-RSV2 P1 50/51 DISPARO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1009354,TOCACHE 138,T129-121 P2 ARRQ FASE R,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1009354,TOCACHE 138,T129-121 P2 ARRQ FASE R,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,,FEP,INDEPE_N,Interrogation Group 0: 60 points did not update,IEC104
7/03/2021 00:10,1006158,POMACOCHA 220,BARRAS220 T77-261 50BF DISP E1,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,1006158,POMACOCHA 220,BARRAS220 T77-261 50BF DISP E1,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1006159,POMACOCHA 220,BARRAS220 T77-261 50BF DISP E2,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,1006159,POMACOCHA 220,BARRAS220 T77-261 50BF DISP E2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,22191011,TOCACHE 138,ALARM TOCACHE_022,CAMBIO DE ESTADO,ON
7/03/2021 00:10,1009502,TOCACHE 22.9,RSV1-RSV2 P1 50/51 DISPARO,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,,FEP,HUAYUCACHI,Interrogation Group 0: 3 points did not update,IEC101
7/03/2021 00:10,,FEP,CALLAHUANCA,Interrogation Group 0: 42 points did not update,IEC101
7/03/2021 00:10,,FEP,MOLLENDO,Interrogation Group 0: 79 points did not update,IEC101
7/03/2021 00:10,,FEP,PIEDRAS BLAN,Interrogation Group 0: 6 points did not update,IEC101
7/03/2021 00:10,,FEP,MOQUEGUA,Interrogation Group 0: 3 points did not update,IEC101
7/03/2021 00:10,,FEP,OLLEROS,Interrogation Group 0: 118 points did not update,IEC101
7/03/2021 00:10,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 00:10,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A LIMITE INFERIOR 1,22.2
7/03/2021 00:10,,FEP,PARAGSHA2,Interrogation Group 0: 387 points did not update,IEC101
7/03/2021 00:10,1024223,HUACHO 220,L-2279 RELE INDISPONIBLE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1024223,HUACHO 220,L-2279 RELE INDISPONIBLE,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,1024224,HUACHO 220,L-2279 85 ENV PERMISIVO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,,FEP,SANTUARIO,Interrogation Group 0: 323 points did not update,IEC101
7/03/2021 00:10,,FEP,INDEPE220,Interrogation Group 0: 131 points did not update,IEC101
7/03/2021 00:10,,FEP,POMACO,Interrogation Group 0: 84 points did not update,IEC101
7/03/2021 00:10,1024223,HUACHO 220,L-2279 RELE INDISPONIBLE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1024223,HUACHO 220,L-2279 RELE INDISPONIBLE,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,1024224,HUACHO 220,L-2279 85 ENV PERMISIVO,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 2 EXCEDIDO,21.9
7/03/2021 00:10,,FEP,DESIERTO,Interrogation Group 0: 426 points did not update,IEC101
7/03/2021 00:10,,FEP,HUANUCO,Interrogation Group 0: 357 points did not update,IEC101
7/03/2021 00:10,,FEP,TOCACHE_N,Interrogation Group 0: 54 points did not update,IEC104
7/03/2021 00:10,,FEP,MEDIO_MUNDO,Interrogation Group 0: 83 points did not update,IEC101
7/03/2021 00:10,,FEP,CVERDE,Interrogation Group 0: 414 points did not update,IEC101
7/03/2021 00:10,,FEP,ZAPALLAL,Interrogation Group 0: 433 points did not update,IEC101
7/03/2021 00:10,,FEP,SOCABAYA,Interrogation Group 0: 1989 points did not update,IEC101
7/03/2021 00:10,,FEP,VENTANILLA,Interrogation Group 0: 222 points did not update,IEC101
7/03/2021 00:10,3031622,TRUJILL NVA 220,ACP POT REACTIVA,MEDIDA CONGELADA,0
7/03/2021 00:10,,FEP,CHAVARRIA,Interrogation Group 0: 351 points did not update,IEC101
7/03/2021 00:10,,FEP,CALLALLI,Interrogation Group 0: 544 points did not update,IEC101
7/03/2021 00:10,1024610,HUACHO 220,L-2214 RELE INDISPONIBLE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1024610,HUACHO 220,L-2214 RELE INDISPONIBLE,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,,FEP,SANNICOLAS,Interrogation Group 0: 16 points did not update,IEC101
7/03/2021 00:10,1024610,HUACHO 220,L-2214 RELE INDISPONIBLE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,3019811,TINGOMARIA 138,L-1145 POT APARENTE,RETORNO A NORMAL,0
7/03/2021 00:10,,FEP,AZANGARO,Interrogation Group 0: 1774 points did not update,IEC101
7/03/2021 00:10,1024610,HUACHO 220,L-2214 RELE INDISPONIBLE,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,,FEP,TINGOMARIA,Interrogation Group 0: 437 points did not update,IEC101
7/03/2021 00:10,1024710,HUACHO 220,L-2212 RELE INDISPONIBLE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 00:10,1024710,HUACHO 220,L-2212 RELE INDISPONIBLE,RETORNO A NORMAL,INACTIVO
7/03/2021 00:10,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,RETORNO A NORMAL,303.1
7/03/2021 00:10,,FEP,REPARTICION,Interrogation Group 0: 510 points did not update,IEC101
7/03/2021 00:10,,FEP,INDEPE60,Interrogation Group 0: 2071 points did not update,IEC101
7/03/2021 00:10,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,LIMITE SUPERIOR 1 EXCEDIDO,304.5
7/03/2021 00:10,,FEP,HUACHO,Interrogation Group 0: 1155 points did not update,IEC101
7/03/2021 00:11,,FEP,PACHACHACA,Interrogation Group 0: 50 points did not update,IEC101
7/03/2021 00:11,3062266,ZORRITOS 220,L-2280 CORRIENTE IT,MEDIDA CONGELADA,0
7/03/2021 00:11,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 00:11,,FEP,CARHUAMAYO,Interrogation Group 0: 922 points did not update,IEC101
7/03/2021 00:11,3048998,CARABAYLLO 500,BARRA_B TENSION,RETORNO A NORMAL,524.2
7/03/2021 00:11,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.4
7/03/2021 00:11,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.2
7/03/2021 00:11,,FEP,PARAGSHA_NVA,Interrogation Group 0: 660 points did not update,IEC101
7/03/2021 00:11,3053022,PIURA 60,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,64.1
7/03/2021 00:12,01048Q55,CARABAYLLO 500,L-5006 59 ALAR SOBRETENS,RETORNO A NORMAL,INACTIVO
7/03/2021 00:12,,FEP,PLANICIE,Interrogation Group 0 Timed Out,IEC101
7/03/2021 00:12,,FEP,PLANICIE,Interrogation Group 0: 520 points did not update,IEC101
7/03/2021 00:12,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,RETORNO A NORMAL,302.9
7/03/2021 00:12,3053022,PIURA 60,BARRA_A TENSION,RETORNO A NORMAL,63.8
7/03/2021 00:12,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 00:12,3019811,TINGOMARIA 138,L-1145 POT APARENTE,LIMITE SUPERIOR RAZONABILIDAD,104781648
7/03/2021 00:12,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 00:12,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,LIMITE SUPERIOR 1 EXCEDIDO,303.3
7/03/2021 00:12,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 00:12,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
